datetime,T,RH,WS,Rs,P,ETo_hourly_mm
2001-01-01 00:00:00,10.73,81.24,2.53,0.0,99.29,0.04058595395055027
2001-01-01 01:00:00,10.04,90.05,2.11,0.0,99.24,0.026610636503199295
2001-01-01 02:00:00,9.49,96.22,1.87,0.0,99.23,0.018934948083435234
2001-01-01 03:00:00,9.01,100.0,1.72,0.0,99.22,0.01496430788331441
2001-01-01 04:00:00,8.64,100.0,1.67,0.0,99.24,0.014933601960693682
2001-01-01 05:00:00,8.5,100.0,1.74,0.0,99.28,0.014753309250037445
2001-01-01 06:00:00,8.17,100.0,1.59,0.0,99.35,0.014914481925499538
2001-01-01 07:00:00,8.64,100.0,1.54,0.13,99.42,0.03365905282902494
2001-01-01 08:00:00,10.95,87.37,2.55,0.78,99.48,0.13975300330313234
2001-01-01 09:00:00,14.06,69.68,2.56,1.48,99.54,0.2940643761621354
2001-01-01 10:00:00,17.39,50.24,3.16,2.08,99.57,0.4765254511297624
2001-01-01 11:00:00,19.5,39.51,3.5,2.42,99.52,0.7031870549856375
2001-01-01 12:00:00,20.8,33.78,3.75,2.42,99.44,0.3967548121144704
2001-01-01 13:00:00,21.48,30.64,3.77,2.25,99.35,0.5067312733115499
2001-01-01 14:00:00,21.65,28.89,3.6,1.85,99.29,0.47477215787358645
2001-01-01 15:00:00,21.29,28.46,3.25,1.25,99.25,0.3816477562131786
2001-01-01 16:00:00,20.07,30.0,2.15,0.56,99.24,0.2316243571345276
2001-01-01 17:00:00,17.05,36.02,1.13,0.04,99.27,0.0883581934784753
2001-01-01 18:00:00,16.67,36.75,1.0,0.0,99.34,0.07491900336464913
2001-01-01 19:00:00,16.63,36.71,0.69,0.0,99.42,0.06194546375293887
2001-01-01 20:00:00,16.37,37.25,0.39,0.0,99.46,0.04798294305741042
2001-01-01 21:00:00,15.88,38.26,0.34,0.0,99.46,0.044742459570760285
2001-01-01 22:00:00,15.39,39.39,0.42,0.0,99.46,0.04715998813317463
2001-01-01 23:00:00,14.83,40.73,0.52,0.0,99.44,0.04988470096856663
2001-01-02 00:00:00,14.31,42.02,0.63,0.0,99.42,0.0526568375937346
2001-01-02 01:00:00,13.77,43.52,0.77,0.0,99.43,0.05586240255475116
2001-01-02 02:00:00,13.18,45.23,0.84,0.0,99.43,0.056039419321414985
2001-01-02 03:00:00,12.68,46.84,0.85,0.0,99.44,0.05441113623949037
2001-01-02 04:00:00,12.27,48.36,0.84,0.0,99.46,0.05241945687050526
2001-01-02 05:00:00,11.87,49.79,0.82,0.0,99.52,0.05028781427572593
2001-01-02 06:00:00,11.34,51.6,0.88,0.0,99.58,0.049871198032939844
2001-01-02 07:00:00,11.06,52.72,0.98,0.12,99.65,0.07110310962465868
2001-01-02 08:00:00,13.39,45.37,1.63,0.73,99.73,0.20082050490502107
2001-01-02 09:00:00,16.0,38.27,2.12,1.4,99.79,0.35448586123472803
2001-01-02 10:00:00,19.95,27.66,1.53,1.95,99.81,0.5380061096062726
2001-01-02 11:00:00,21.68,22.51,1.04,2.29,99.75,0.797008379212389
2001-01-02 12:00:00,22.81,19.45,0.67,2.48,99.66,0.3331139630995693
2001-01-02 13:00:00,23.51,17.8,0.42,2.32,99.58,0.4851533816770561
2001-01-02 14:00:00,23.69,17.17,0.25,1.9,99.53,0.4326290893023688
2001-01-02 15:00:00,23.33,17.37,0.36,1.31,99.52,0.3276550260622002
2001-01-02 16:00:00,22.06,18.71,0.44,0.57,99.53,0.18136540758441894
2001-01-02 17:00:00,19.62,21.82,0.69,0.06,99.57,0.08996877577611789
2001-01-02 18:00:00,18.18,23.96,0.94,0.0,99.64,0.08787789653860581
2001-01-02 19:00:00,16.89,26.26,1.15,0.0,99.69,0.09272609931895413
2001-01-02 20:00:00,15.47,29.3,1.33,0.0,99.72,0.09340485895066127
2001-01-02 21:00:00,14.1,32.91,1.47,0.0,99.73,0.09076739480233369
2001-01-02 22:00:00,12.95,36.75,1.53,0.0,99.73,0.08518632877182127
2001-01-02 23:00:00,12.1,40.44,1.57,0.0,99.71,0.07995758568052128
2001-01-03 00:00:00,11.45,44.2,1.62,0.0,99.68,0.07545553898131017
2001-01-03 01:00:00,10.92,48.1,1.68,0.0,99.66,0.07127852445882682
2001-01-03 02:00:00,10.47,51.94,1.7,0.0,99.64,0.06645651264857486
2001-01-03 03:00:00,10.07,55.8,1.69,0.0,99.63,0.06126341792037037
2001-01-03 04:00:00,9.71,59.29,1.65,0.0,99.66,0.05623347929035621
2001-01-03 05:00:00,9.38,62.42,1.62,0.0,99.72,0.05201143523864849
2001-01-03 06:00:00,9.09,64.95,1.59,0.0,99.8,0.0486156262547673
2001-01-03 07:00:00,9.71,63.27,1.52,0.13,99.88,0.06960458199586546
2001-01-03 08:00:00,13.78,48.69,2.7,0.77,99.96,0.21625942710041848
2001-01-03 09:00:00,16.51,40.87,2.49,1.46,100.02,0.36716548495489953
2001-01-03 10:00:00,20.71,26.9,1.54,2.04,100.01,0.5682673500970082
2001-01-03 11:00:00,22.66,20.55,1.02,2.39,99.94,0.8499395693191865
2001-01-03 12:00:00,23.6,18.08,0.71,2.49,99.83,0.33796915369281133
2001-01-03 13:00:00,24.22,16.4,0.7,2.32,99.74,0.5006725468324053
2001-01-03 14:00:00,24.38,15.55,1.02,1.97,99.67,0.48256409227336033
2001-01-03 15:00:00,23.96,15.51,1.35,1.37,99.62,0.3907096873371195
2001-01-03 16:00:00,22.4,16.81,1.01,0.64,99.61,0.22964242113755093
2001-01-03 17:00:00,19.35,20.35,1.14,0.06,99.62,0.11589793222068054
2001-01-03 18:00:00,17.73,22.69,1.31,0.0,99.67,0.10676489709723902
2001-01-03 19:00:00,16.47,24.85,1.41,0.0,99.72,0.10496232789671817
2001-01-03 20:00:00,15.37,27.04,1.46,0.0,99.76,0.10105609996605178
2001-01-03 21:00:00,14.36,29.25,1.51,0.0,99.78,0.09727626385457354
2001-01-03 22:00:00,13.42,31.61,1.53,0.0,99.77,0.0923950257677644
2001-01-03 23:00:00,12.58,34.04,1.54,0.0,99.75,0.08749579526814692
2001-01-04 00:00:00,11.9,36.39,1.54,0.0,99.72,0.08296795290009161
2001-01-04 01:00:00,11.3,38.58,1.52,0.0,99.71,0.07841061993454955
2001-01-04 02:00:00,10.68,41.07,1.52,0.0,99.69,0.07420898541233852
2001-01-04 03:00:00,9.96,43.87,1.55,0.0,99.68,0.07030755123555169
2001-01-04 04:00:00,9.39,46.53,1.6,0.0,99.69,0.06738918320355386
2001-01-04 05:00:00,8.97,48.59,1.62,0.0,99.73,0.0647631949332635
2001-01-04 06:00:00,8.62,50.5,1.64,0.0,99.8,0.06246894688116243
2001-01-04 07:00:00,9.29,48.84,1.67,0.12,99.87,0.08363577611026918
2001-01-04 08:00:00,13.5,37.29,3.13,0.77,99.94,0.239530170434747
2001-01-04 09:00:00,16.39,31.13,2.85,1.46,99.98,0.3881131644717383
2001-01-04 10:00:00,20.33,22.57,1.75,2.03,99.98,0.5725813091638099
2001-01-04 11:00:00,22.7,17.31,1.73,2.38,99.92,0.8593546301163365
2001-01-04 12:00:00,23.91,15.11,1.89,2.55,99.83,0.3929849415789199
2001-01-04 13:00:00,24.6,13.97,1.78,2.39,99.74,0.5543166954112524
2001-01-04 14:00:00,24.72,13.5,2.16,1.98,99.66,0.5313802371767841
2001-01-04 15:00:00,24.2,13.6,2.34,1.38,99.64,0.43851494124214907
2001-01-04 16:00:00,22.4,15.05,1.59,0.66,99.66,0.2654910091506485
2001-01-04 17:00:00,18.08,19.74,1.42,0.06,99.69,0.12700198813423497
2001-01-04 18:00:00,16.19,22.44,1.61,0.0,99.75,0.11592758773435544
2001-01-04 19:00:00,15.02,24.39,1.72,0.0,99.81,0.1136943711977016
2001-01-04 20:00:00,14.03,26.41,1.79,0.0,99.86,0.11006738210318268
2001-01-04 21:00:00,13.16,28.48,1.81,0.0,99.87,0.10493802103960644
2001-01-04 22:00:00,12.39,30.51,1.86,0.0,99.86,0.10123298701367336
2001-01-04 23:00:00,11.7,32.62,1.91,0.0,99.83,0.09764768307473941
2001-01-05 00:00:00,11.09,34.67,1.93,0.0,99.78,0.09355339389362935
2001-01-05 01:00:00,10.53,36.74,1.93,0.0,99.77,0.08916787301925196
2001-01-05 02:00:00,10.02,38.92,1.94,0.0,99.75,0.08517406163038722
2001-01-05 03:00:00,9.57,40.9,2.02,0.0,99.73,0.08324431118760248
2001-01-05 04:00:00,9.18,42.67,2.12,0.0,99.71,0.08202139169129273
2001-01-05 05:00:00,8.8,44.5,2.17,0.0,99.73,0.07962101300921101
2001-01-05 06:00:00,8.42,46.4,2.19,0.0,99.78,0.07656232581697835
2001-01-05 07:00:00,9.2,44.73,2.35,0.14,99.84,0.10265527795292867
2001-01-05 08:00:00,12.98,35.14,4.14,0.83,99.9,0.25843431186090776
2001-01-05 09:00:00,15.98,29.13,3.69,1.55,99.93,0.4080291759141415
2001-01-05 10:00:00,20.22,20.69,3.36,2.11,99.91,0.6057933004801583
2001-01-05 11:00:00,22.39,16.32,3.0,2.45,99.83,0.8743523995968745
2001-01-05 12:00:00,23.54,14.16,2.8,2.51,99.71,0.4215220842372892
2001-01-05 13:00:00,24.25,12.66,2.68,2.36,99.58,0.5747613272750912
2001-01-05 14:00:00,24.44,11.78,2.59,1.97,99.49,0.5440190978769136
2001-01-05 15:00:00,24.02,11.54,2.13,1.38,99.46,0.43256103052337214
2001-01-05 16:00:00,22.33,12.72,1.14,0.65,99.47,0.2433437340773376
2001-01-05 17:00:00,19.64,14.59,1.08,0.06,99.49,0.1204261892448007
2001-01-05 18:00:00,18.33,15.7,1.2,0.0,99.55,0.11157451589699478
2001-01-05 19:00:00,17.16,16.82,1.3,0.0,99.6,0.11187300781295816
2001-01-05 20:00:00,16.02,18.09,1.39,0.0,99.63,0.11102485464081087
2001-01-05 21:00:00,15.18,19.01,1.41,0.0,99.65,0.10803523433765448
2001-01-05 22:00:00,14.52,19.83,1.39,0.0,99.65,0.10399226666158998
2001-01-05 23:00:00,14.14,20.42,1.32,0.0,99.63,0.09904369042628956
2001-01-06 00:00:00,13.53,21.24,1.32,0.0,99.58,0.09623701714913731
2001-01-06 01:00:00,12.76,22.32,1.38,0.0,99.53,0.09510282603255356
2001-01-06 02:00:00,12.1,23.42,1.41,0.0,99.49,0.09299559508576118
2001-01-06 03:00:00,11.48,24.62,1.42,0.0,99.44,0.09015093464528919
2001-01-06 04:00:00,11.25,25.12,1.34,0.0,99.46,0.08606581604759567
2001-01-06 05:00:00,11.16,25.53,1.21,0.0,99.52,0.08068512156297006
2001-01-06 06:00:00,10.47,26.86,1.29,0.0,99.56,0.08039334848915614
2001-01-06 07:00:00,10.46,27.02,1.26,0.13,99.61,0.09987416348413174
2001-01-06 08:00:00,13.64,22.03,1.69,0.8,99.67,0.2452636162506347
2001-01-06 09:00:00,16.41,18.44,2.08,1.5,99.71,0.41167291770082165
2001-01-06 10:00:00,20.17,14.22,0.78,2.06,99.72,0.582031992511544
2001-01-06 11:00:00,22.26,11.97,1.16,2.41,99.65,0.8863113504759434
2001-01-06 12:00:00,23.04,11.12,1.62,2.58,99.56,0.37174294129325225
2001-01-06 13:00:00,23.38,10.77,1.65,2.41,99.44,0.5428092648986017
2001-01-06 14:00:00,23.37,10.71,1.71,2.0,99.37,0.509044305416608
2001-01-06 15:00:00,22.92,11.12,1.83,1.39,99.37,0.4126196749905926
2001-01-06 16:00:00,21.31,12.58,1.12,0.66,99.37,0.23904213979425207
2001-01-06 17:00:00,18.95,14.79,1.01,0.07,99.41,0.11579845032589814
2001-01-06 18:00:00,18.31,15.55,0.92,0.0,99.47,0.09578471821377166
2001-01-06 19:00:00,17.7,16.33,0.79,0.0,99.52,0.08597705560149771
2001-01-06 20:00:00,16.99,17.16,0.82,0.0,99.54,0.08530360255779604
2001-01-06 21:00:00,16.15,18.02,0.93,0.0,99.54,0.08845627175687569
2001-01-06 22:00:00,15.06,19.13,1.12,0.0,99.53,0.09400011996251931
2001-01-06 23:00:00,13.79,20.56,1.34,0.0,99.49,0.09861723861430177
2001-01-07 00:00:00,12.72,21.61,1.46,0.0,99.46,0.09888475942423035
2001-01-07 01:00:00,11.93,22.42,1.51,0.0,99.46,0.09724932646220448
2001-01-07 02:00:00,11.18,23.31,1.53,0.0,99.45,0.09447880720391616
2001-01-07 03:00:00,10.42,24.4,1.55,0.0,99.44,0.09146221615885672
2001-01-07 04:00:00,9.67,25.52,1.57,0.0,99.42,0.08845819799275213
2001-01-07 05:00:00,8.99,26.86,1.61,0.0,99.46,0.0860864637115515
2001-01-07 06:00:00,8.46,28.29,1.65,0.0,99.52,0.08407573224689827
2001-01-07 07:00:00,8.97,27.77,1.75,0.12,99.59,0.10625962688716326
2001-01-07 08:00:00,12.78,22.1,3.43,0.75,99.63,0.2642586951290933
2001-01-07 09:00:00,15.31,19.22,3.27,1.48,99.67,0.4081858999167493
2001-01-07 10:00:00,19.54,15.34,2.79,1.99,99.67,0.5825751842387835
2001-01-07 11:00:00,21.94,14.38,2.1,2.34,99.6,0.8455727188544799
2001-01-07 12:00:00,22.86,14.04,1.67,2.45,99.5,0.3674547584586723
2001-01-07 13:00:00,23.35,13.78,1.52,2.27,99.4,0.5143001525113365
2001-01-07 14:00:00,23.41,13.89,1.58,1.84,99.32,0.4733788075315304
2001-01-07 15:00:00,22.95,14.5,1.65,1.23,99.28,0.3721106620145451
2001-01-07 16:00:00,21.38,16.14,1.17,0.55,99.27,0.21761807702626051
2001-01-07 17:00:00,17.85,20.26,1.27,0.05,99.29,0.11640893401423567
2001-01-07 18:00:00,15.9,23.04,1.47,0.0,99.37,0.10797598781317133
2001-01-07 19:00:00,14.61,25.15,1.61,0.0,99.46,0.10685631602139174
2001-01-07 20:00:00,13.66,26.86,1.72,0.0,99.53,0.10555875748734539
2001-01-07 21:00:00,12.79,28.55,1.75,0.0,99.56,0.10146523590818314
2001-01-07 22:00:00,11.99,30.32,1.74,0.0,99.56,0.09626595611106417
2001-01-07 23:00:00,11.28,32.13,1.7,0.0,99.53,0.09059267244031516
2001-01-08 00:00:00,10.66,33.96,1.64,0.0,99.47,0.08485774967999091
2001-01-08 01:00:00,10.15,35.51,1.61,0.0,99.44,0.08084424131289639
2001-01-08 02:00:00,9.65,37.1,1.62,0.0,99.41,0.07801629524277011
2001-01-08 03:00:00,9.2,38.65,1.59,0.0,99.39,0.07442070041547444
2001-01-08 04:00:00,8.8,39.99,1.55,0.0,99.39,0.07104992725249039
2001-01-08 05:00:00,8.47,41.05,1.52,0.0,99.44,0.06847773327074927
2001-01-08 06:00:00,8.17,42.08,1.49,0.0,99.51,0.0660828056918739
2001-01-08 07:00:00,8.82,40.29,1.38,0.09,99.58,0.07995556941631732
2001-01-08 08:00:00,12.53,31.6,2.34,0.6,99.66,0.20490846435901458
2001-01-08 09:00:00,15.08,26.69,1.61,1.2,99.71,0.3225516906150817
2001-01-08 10:00:00,19.46,20.02,1.12,1.77,99.71,0.5015064657384634
2001-01-08 11:00:00,21.29,17.43,2.32,2.13,99.65,0.7596937964418572
2001-01-08 12:00:00,22.07,16.3,2.79,2.43,99.53,0.4028890186105217
2001-01-08 13:00:00,22.4,15.6,3.04,2.28,99.42,0.5435057950013714
2001-01-08 14:00:00,22.36,15.33,3.02,1.85,99.35,0.5043745962022371
2001-01-08 15:00:00,21.87,15.5,2.87,1.23,99.35,0.40496486421127526
2001-01-08 16:00:00,20.19,17.05,1.76,0.55,99.39,0.23804991668934603
2001-01-08 17:00:00,16.25,21.94,1.37,0.06,99.46,0.11557277830517125
2001-01-08 18:00:00,14.62,24.48,1.5,0.0,99.55,0.1033797653857598
2001-01-08 19:00:00,13.52,26.52,1.57,0.0,99.63,0.10007812888982881
2001-01-08 20:00:00,12.57,28.78,1.59,0.0,99.68,0.09507737390420132
2001-01-08 21:00:00,11.68,31.1,1.59,0.0,99.69,0.08965062930008488
2001-01-08 22:00:00,10.87,33.68,1.59,0.0,99.69,0.08437723917402487
2001-01-08 23:00:00,10.11,36.32,1.63,0.0,99.66,0.08045931433466445
2001-01-09 00:00:00,9.43,39.09,1.65,0.0,99.63,0.0761472467410027
2001-01-09 01:00:00,8.84,41.51,1.66,0.0,99.6,0.07229513574766024
2001-01-09 02:00:00,8.32,43.87,1.66,0.0,99.59,0.06857162378772312
2001-01-09 03:00:00,7.85,46.04,1.68,0.0,99.58,0.06566667044395838
2001-01-09 04:00:00,7.42,47.87,1.69,0.0,99.57,0.06303240266802322
2001-01-09 05:00:00,7.05,49.43,1.73,0.0,99.61,0.06137554180329388
2001-01-09 06:00:00,6.74,50.69,1.76,0.0,99.66,0.05995014882697233
2001-01-09 07:00:00,7.49,48.18,1.83,0.1,99.73,0.07878280361736245
2001-01-09 08:00:00,11.39,36.96,3.49,0.69,99.8,0.21571121393259995
2001-01-09 09:00:00,14.14,30.88,3.06,1.35,99.86,0.34621541161901603
2001-01-09 10:00:00,18.26,22.23,2.19,1.93,99.88,0.5274321458805938
2001-01-09 11:00:00,20.82,16.8,1.75,2.29,99.84,0.7977525606770938
2001-01-09 12:00:00,21.97,14.55,1.44,2.56,99.75,0.36313881781888524
2001-01-09 13:00:00,22.56,13.15,1.15,2.4,99.65,0.5161187700811233
2001-01-09 14:00:00,22.69,12.4,1.05,2.0,99.58,0.4774024398783358
2001-01-09 15:00:00,22.36,12.18,1.15,1.39,99.54,0.3779806391941
2001-01-09 16:00:00,20.8,13.53,0.82,0.67,99.54,0.22134538143394702
2001-01-09 17:00:00,18.25,15.55,1.1,0.07,99.58,0.11792805926570393
2001-01-09 18:00:00,16.75,17.19,1.29,0.0,99.65,0.10962142937530171
2001-01-09 19:00:00,15.5,18.72,1.41,0.0,99.71,0.10947364452612425
2001-01-09 20:00:00,14.49,19.99,1.47,0.0,99.75,0.10720079451828941
2001-01-09 21:00:00,13.67,21.19,1.49,0.0,99.77,0.1038273395061974
2001-01-09 22:00:00,12.82,22.39,1.51,0.0,99.76,0.10035130015638512
2001-01-09 23:00:00,12.01,23.61,1.53,0.0,99.74,0.09699639116090884
2001-01-10 00:00:00,11.28,24.66,1.54,0.0,99.71,0.0937590882591885
2001-01-10 01:00:00,10.58,25.82,1.56,0.0,99.68,0.09087459929048747
2001-01-10 02:00:00,9.93,26.83,1.57,0.0,99.64,0.08800586021104446
2001-01-10 03:00:00,9.26,27.92,1.58,0.0,99.62,0.08503193872948474
2001-01-10 04:00:00,8.52,29.35,1.61,0.0,99.62,0.08211281659249597
2001-01-10 05:00:00,7.86,30.71,1.65,0.0,99.64,0.07978072780405798
2001-01-10 06:00:00,7.36,31.8,1.68,0.0,99.71,0.07793274827747709
2001-01-10 07:00:00,7.94,30.58,1.68,0.12,99.78,0.09756270725381398
2001-01-10 08:00:00,12.35,23.01,2.97,0.77,99.85,0.2535181267674895
2001-01-10 09:00:00,15.24,19.07,3.26,1.48,99.88,0.40712695902946283
2001-01-10 10:00:00,19.07,14.67,2.6,2.05,99.87,0.5858314965937832
2001-01-10 11:00:00,21.97,11.41,1.84,2.42,99.81,0.8824641524797466
2001-01-10 12:00:00,22.98,9.92,1.5,2.54,99.69,0.362784818806045
2001-01-10 13:00:00,23.5,9.0,1.42,2.4,99.56,0.5364396116307864
2001-01-10 14:00:00,23.56,8.57,1.27,2.0,99.46,0.49736049423611106
2001-01-10 15:00:00,23.11,8.52,1.11,1.4,99.41,0.38797675558858397
2001-01-10 16:00:00,21.69,9.6,0.77,0.68,99.4,0.22856525541894235
2001-01-10 17:00:00,19.03,10.88,0.97,0.08,99.43,0.12001180419722074
2001-01-10 18:00:00,17.29,11.82,1.22,0.0,99.49,0.11429953604949228
2001-01-10 19:00:00,15.81,12.9,1.38,0.0,99.55,0.11634290717346236
2001-01-10 20:00:00,14.52,13.83,1.49,0.0,99.59,0.1157723838954674
2001-01-10 21:00:00,13.25,14.92,1.58,0.0,99.59,0.11357992969959188
2001-01-10 22:00:00,12.01,15.95,1.63,0.0,99.56,0.10957197339330456
2001-01-10 23:00:00,11.05,16.87,1.65,0.0,99.52,0.10553546649300237
2001-01-11 00:00:00,10.29,17.74,1.66,0.0,99.47,0.10198586747212314
2001-01-11 01:00:00,9.58,18.73,1.7,0.0,99.43,0.09954797716672051
2001-01-11 02:00:00,8.94,19.68,1.76,0.0,99.39,0.09799907902501627
2001-01-11 03:00:00,8.44,20.64,1.86,0.0,99.35,0.09805411184174793
2001-01-11 04:00:00,8.04,21.5,1.94,0.0,99.33,0.09782793298583525
2001-01-11 05:00:00,7.7,22.47,1.99,0.0,99.36,0.09678034511946018
2001-01-11 06:00:00,7.42,23.38,2.02,0.0,99.42,0.09546561740252166
2001-01-11 07:00:00,8.4,22.17,2.08,0.12,99.48,0.11858376336743438
2001-01-11 08:00:00,12.63,16.84,3.67,0.77,99.53,0.2801298150386049
2001-01-11 09:00:00,15.46,13.93,3.18,1.48,99.59,0.4212333934914678
2001-01-11 10:00:00,19.42,10.63,1.99,2.05,99.57,0.5954560561260992
2001-01-11 11:00:00,22.59,8.51,0.57,2.37,99.5,0.8935719743433632
2001-01-11 12:00:00,23.71,8.11,0.47,2.53,99.39,0.3054701817985346
2001-01-11 13:00:00,24.35,7.84,0.44,2.38,99.27,0.5014561935414135
2001-01-11 14:00:00,24.55,7.74,0.46,1.92,99.18,0.4552759319296845
2001-01-11 15:00:00,24.22,7.89,0.55,1.3,99.13,0.34744043078669057
2001-01-11 16:00:00,23.07,9.36,0.32,0.62,99.11,0.1940132526389563
2001-01-11 17:00:00,21.25,10.02,0.24,0.07,99.13,0.07421368612970777
2001-01-11 18:00:00,20.34,10.27,0.21,0.0,99.18,0.056774317715795296
2001-01-11 19:00:00,19.59,10.69,0.32,0.0,99.25,0.06358600631484693
2001-01-11 20:00:00,18.89,11.1,0.43,0.0,99.29,0.06993630044445102
2001-01-11 21:00:00,18.25,11.48,0.61,0.0,99.29,0.08048864328767599
2001-01-11 22:00:00,17.55,11.84,0.78,0.0,99.28,0.08931908739034332
2001-01-11 23:00:00,16.76,12.27,0.91,0.0,99.25,0.0946100151884529
2001-01-12 00:00:00,15.95,12.66,1.05,0.0,99.21,0.09976096005926079
2001-01-12 01:00:00,15.26,13.04,1.12,0.0,99.2,0.10099219855305733
2001-01-12 02:00:00,14.45,13.45,1.22,0.0,99.17,0.10302302313139372
2001-01-12 03:00:00,13.52,14.08,1.33,0.0,99.15,0.10442175065901199
2001-01-12 04:00:00,12.58,14.75,1.43,0.0,99.16,0.10479771900604881
2001-01-12 05:00:00,11.82,15.29,1.48,0.0,99.19,0.10353894598847743
2001-01-12 06:00:00,11.22,15.8,1.51,0.0,99.26,0.10199486902199963
2001-01-12 07:00:00,11.26,15.65,1.43,0.12,99.34,0.11843281333110306
2001-01-12 08:00:00,14.87,12.37,1.96,0.79,99.41,0.2749839856850124
2001-01-12 09:00:00,17.62,10.31,2.44,1.51,99.48,0.45190659149243645
2001-01-12 10:00:00,21.46,10.49,1.36,2.09,99.51,0.6239427421086261
2001-01-12 11:00:00,24.03,13.4,0.51,2.46,99.49,0.9217911442018836
2001-01-12 12:00:00,25.09,13.82,1.08,2.55,99.42,0.3670020105618094
2001-01-12 13:00:00,25.59,13.7,1.38,2.4,99.35,0.5548472844583608
2001-01-12 14:00:00,25.64,13.75,1.46,2.01,99.3,0.5215335267957508
2001-01-12 15:00:00,25.25,14.02,1.36,1.42,99.29,0.4131654603443378
2001-01-12 16:00:00,23.65,15.38,0.84,0.7,99.32,0.23929879631582993
2001-01-12 17:00:00,20.59,17.95,1.2,0.08,99.37,0.12944467602268503
2001-01-12 18:00:00,18.44,19.48,1.47,0.0,99.44,0.12103331550497007
2001-01-12 19:00:00,16.78,20.22,1.61,0.0,99.51,0.12098867870264517
2001-01-12 20:00:00,15.54,20.28,1.72,0.0,99.57,0.12118616585530466
2001-01-12 21:00:00,14.56,20.35,1.81,0.0,99.62,0.12100974335962336
2001-01-12 22:00:00,13.74,20.35,1.87,0.0,99.63,0.12006591889268012
2001-01-12 23:00:00,13.02,20.58,1.88,0.0,99.62,0.11720232726786797
2001-01-13 00:00:00,12.39,20.89,1.86,0.0,99.62,0.11353039596447419
2001-01-13 01:00:00,11.83,21.22,1.81,0.0,99.61,0.10912815621095676
2001-01-13 02:00:00,11.31,21.48,1.77,0.0,99.58,0.10540709754157492
2001-01-13 03:00:00,10.86,21.76,1.71,0.0,99.57,0.10133090366061791
2001-01-13 04:00:00,10.44,22.0,1.68,0.0,99.58,0.09850452371249104
2001-01-13 05:00:00,10.05,22.2,1.68,0.0,99.61,0.09687033715054436
2001-01-13 06:00:00,9.69,22.36,1.66,0.0,99.67,0.09475804780645197
2001-01-13 07:00:00,10.39,21.09,1.59,0.13,99.74,0.11611459753035137
2001-01-13 08:00:00,14.41,16.01,2.91,0.81,99.79,0.29126058083543166
2001-01-13 09:00:00,17.0,13.57,2.79,1.53,99.84,0.4455239009566662
2001-01-13 10:00:00,21.12,11.45,2.57,2.11,99.85,0.6403200593747655
2001-01-13 11:00:00,23.9,11.34,2.44,2.49,99.79,0.9425609488149812
2001-01-13 12:00:00,24.85,11.21,2.44,2.67,99.71,0.43463498913871773
2001-01-13 13:00:00,25.27,10.92,2.49,2.52,99.6,0.6107326985518478
2001-01-13 14:00:00,25.28,10.81,2.52,2.13,99.54,0.5814949651615934
2001-01-13 15:00:00,24.75,11.05,2.52,1.53,99.5,0.48293827492205654
2001-01-13 16:00:00,22.88,12.36,1.62,0.78,99.5,0.2961020799683591
2001-01-13 17:00:00,18.42,16.05,1.46,0.1,99.52,0.1419320323223165
2001-01-13 18:00:00,16.55,17.99,1.64,0.0,99.59,0.12469898951856175
2001-01-13 19:00:00,15.46,19.31,1.73,0.0,99.66,0.12269817699562843
2001-01-13 20:00:00,14.55,20.58,1.78,0.0,99.71,0.11948580175126612
2001-01-13 21:00:00,13.75,21.88,1.77,0.0,99.74,0.11426878078795824
2001-01-13 22:00:00,13.02,23.05,1.75,0.0,99.72,0.10924840739078351
2001-01-13 23:00:00,12.33,24.23,1.74,0.0,99.69,0.10486528017172456
2001-01-14 00:00:00,11.73,25.08,1.73,0.0,99.65,0.10131325800315596
2001-01-14 01:00:00,11.23,25.79,1.69,0.0,99.62,0.09737591944599479
2001-01-14 02:00:00,10.82,26.38,1.67,0.0,99.59,0.09463265813235866
2001-01-14 03:00:00,10.47,26.86,1.65,0.0,99.56,0.09226878362281393
2001-01-14 04:00:00,10.2,27.09,1.62,0.0,99.55,0.09017253779312388
2001-01-14 05:00:00,9.95,27.43,1.6,0.0,99.58,0.088373482114188
2001-01-14 06:00:00,9.7,27.78,1.58,0.0,99.64,0.08659461698147589
2001-01-14 07:00:00,10.31,26.55,1.46,0.13,99.7,0.10600737412516047
2001-01-14 08:00:00,14.48,20.1,2.09,0.82,99.77,0.26738982069055733
2001-01-14 09:00:00,17.27,16.82,2.12,1.55,99.82,0.434186613310878
2001-01-14 10:00:00,20.96,13.75,0.46,2.14,99.8,0.6041459612190234
2001-01-14 11:00:00,23.68,11.97,1.07,2.51,99.73,0.9383501185991627
2001-01-14 12:00:00,24.75,11.01,1.22,2.59,99.61,0.3701828055418594
2001-01-14 13:00:00,25.27,10.42,1.35,2.46,99.5,0.5624161708623449
2001-01-14 14:00:00,25.32,10.13,1.29,2.07,99.41,0.52673765152801
2001-01-14 15:00:00,24.89,10.18,1.15,1.48,99.36,0.41684198287679797
2001-01-14 16:00:00,23.35,11.56,0.71,0.75,99.35,0.24411583670685463
2001-01-14 17:00:00,21.03,12.93,0.91,0.1,99.37,0.12333404261244332
2001-01-14 18:00:00,19.77,13.92,1.03,0.0,99.43,0.10801618633891465
2001-01-14 19:00:00,18.77,14.82,1.12,0.0,99.49,0.10944872198485091
